,new_cases
7581,0
17582,0
60569,1
50951,1
27457,0
34021,1
8704,0
27529,1
43608,0
63274,1
7462,1
13924,1
32911,1
46278,1
10459,0
19035,1
2158,1
51460,1
71511,1
47567,1
62353,1
2741,1
15617,1
57487,1
52578,1
13930,1
42758,1
49173,1
23992,1
68927,1
53315,1
12852,1
23067,1
58732,0
54752,0
37166,1
14064,1
35910,1
56923,1
65270,1
32530,0
51944,1
40337,1
24378,0
239,1
50444,1
28116,0
49504,0
59984,1
45914,0
28595,1
31203,0
25442,1
24780,1
15277,1
27016,1
25344,1
34050,1
53766,0
37417,1
45329,1
31444,1
15536,0
12383,0
67083,1
15433,1
57760,0
6580,1
36178,1
21251,1
66964,1
52888,1
47624,1
71284,1
18549,1
61737,1
33465,1
32464,0
50875,1
15016,1
66120,1
14737,1
72951,1
2185,1
13883,1
55717,1
59345,0
63412,1
11841,0
16527,1
26463,1
5802,1
20088,1
6847,1
19095,1
18469,1
73011,1
24381,0
14427,1
16112,1
71293,1
51530,1
11578,0
54147,1
62376,1
30801,1
2569,0
34330,1
44575,1
69124,0
36428,1
33810,1
73182,1
72633,0
39231,1
75657,0
29154,1
68617,0
65731,1
2007,0
61611,1
27834,1
8807,1
8870,1
27625,1
73864,0
20477,1
20697,1
36071,1
30252,1
55246,1
13914,0
25679,1
36754,1
6788,1
12895,1
8379,0
65878,1
44307,1
64050,1
36830,1
9848,0
74503,1
48539,1
61614,1
10653,1
15551,0
1470,1
42319,1
14933,1
19413,0
24327,0
76197,1
29183,0
26460,1
37072,1
25429,1
43453,1
7221,1
62697,0
55315,1
54321,0
4893,1
7336,1
65968,0
4542,1
68888,1
47988,1
28252,0
43620,0
18152,1
27286,1
49543,1
66334,1
39175,0
11771,1
26443,1
47211,1
6158,1
68117,1
38194,0
56185,1
46166,0
66664,1
33850,0
45288,1
7753,1
71396,1
47341,0
51740,1
618,1
66142,1
23820,1
5085,1
12399,1
62540,1
3446,1
18769,1
39438,1
58894,0
66746,0
48986,1
14267,1
30234,1
22806,1
69135,0
62570,1
47809,1
42063,1
11024,0
42088,1
71582,1
3337,1
7063,1
13232,1
6355,1
57329,1
37409,1
37248,1
59193,0
28027,0
50425,1
54942,1
57686,0
32366,0
4365,1
28189,0
61265,1
34166,1
70853,1
4130,1
66751,0
25371,1
74822,1
46816,1
59651,1
46650,1
35541,0
76386,1
65053,0
3016,1
13378,0
65240,1
21798,1
17683,0
68908,1
69837,1
44662,1
26182,1
74205,0
22980,1
11875,0
14124,0
43511,1
7980,1
47016,0
68485,0
57694,0
56980,1
6161,1
8305,0
51149,1
10710,1
38393,0
53593,0
71244,1
66812,1
72354,1
56992,1
15845,0
34200,1
51156,1
41903,1
50671,1
73150,1
70770,1
67437,1
17943,1
43423,1
49820,0
35827,1
6539,0
10675,1
61448,1
11601,0
34127,1
64546,0
54448,1
61605,1
3503,1
17109,1
26202,0
29007,0
46038,1
50514,1
13983,1
11763,0
2034,0
15138,1
1899,1
42300,1
12234,1
55428,1
63572,1
47885,1
13433,0
16339,1
6198,1
45949,0
60088,1
26446,1
11699,1
4242,1
51583,1
12119,1
59910,1
63214,1
16324,0
18248,1
30833,1
21646,0
64643,1
15633,1
62857,1
76472,1
21449,1
19917,1
67723,0
13835,1
49098,1
10453,0
1558,1
22271,1
16016,0
73751,1
59022,1
56569,1
45664,1
40183,0
65154,1
34937,1
69367,0
24333,0
76022,1
1827,1
46159,1
71641,1
40220,0
10859,1
52991,1
39948,0
62155,1
35244,1
48772,1
66805,1
65320,1
17707,1
16655,1
54653,1
26258,1
15253,1
35679,1
25927,1
25873,0
68210,1
40613,1
75470,1
30127,1
74320,0
68716,0
16320,1
68444,0
12652,1
62553,1
61525,1
73902,0
51162,1
55656,1
43877,1
17866,1
60228,1
69446,1
70083,1
42301,1
186,1
59988,1
73428,1
55974,1
44403,1
46420,1
69784,0
51968,1
304,1
37673,1
75956,0
34205,1
33707,1
6327,1
71568,1
19743,1
43132,1
18119,1
66108,1
11918,1
20367,1
27218,1
42938,1
30967,1
73095,1
45175,1
43979,1
1469,1
62436,1
26212,0
76532,1
8785,1
67804,0
40051,1
35647,1
24584,0
72312,1
35227,1
23739,0
60384,1
40470,0
30012,1
23497,1
48730,1
18655,1
45297,1
48062,0
58110,0
29083,1
8655,1
13591,0
41055,1
57591,0
9618,1
75586,1
5187,1
24141,0
12157,1
61667,1
53489,1
3349,1
62922,1
32082,1
62020,1
28165,0
55444,1
11396,0
6085,1
35798,1
33415,1
53337,1
55780,1
28122,0
33949,1
54303,1
70803,1
44502,0
4559,1
11632,0
8084,1
60629,1
1453,1
29037,0
45676,1
54757,0
73803,0
53944,1
67553,1
20894,1
70413,1
51922,1
9040,1
40399,1
40427,0
67183,0
26771,1
54095,1
53929,0
6600,0
25830,0
30556,1
63445,1
61057,1
9979,1
59561,1
46688,1
60932,0
32484,0
18551,1
7429,1
15027,1
17983,1
31982,1
26459,1
51212,1
52636,1
30299,1
33508,1
6275,1
29391,0
70352,1
19682,0
25786,0
24319,0
11965,0
71215,1
26122,0
4362,1
56736,0
7090,1
30196,1
72271,1
939,1
13196,1
48968,0
60657,1
43289,0
62262,0
28095,0
31894,1
58205,1
53324,1
62571,1
27536,1
9125,1
59727,1
16539,1
27897,0
58725,0
3144,1
1790,0
75833,0
7576,0
48891,1
73371,1
57697,0
15066,1
60391,1
31141,0
24375,0
71700,1
64497,1
44081,1
10880,1
73421,1
16929,1
62997,1
63979,1
10717,1
30035,1
61669,1
49275,0
76337,1
65711,1
1886,1
69330,0
14232,1
70195,1
34165,1
39680,0
37670,1
74142,0
57886,0
70660,1
58234,1
13656,0
23479,1
24987,1
23890,1
42703,1
70298,1
66069,1
70965,1
43126,1
2993,1
64690,0
60735,0
37960,0
51996,1
29003,1
75527,1
31517,1
9911,1
10793,1
63717,1
65594,1
8528,1
71644,1
25045,1
6117,1
18483,1
68688,0
1709,0
56052,1
69726,1
64257,1
66495,1
65346,1
53240,1
11770,0
42330,1
54926,1
15542,0
14310,1
67645,0
17455,1
33889,0
48220,1
32637,0
8718,0
50676,1
9679,0
53197,1
22312,1
31026,1
24128,1
53823,1
51478,1
23578,1
50540,1
45894,0
23367,1
46455,1
29542,0
20484,1
47073,1
8797,1
13243,1
11100,1
29822,1
927,1
74754,1
25748,0
24436,0
46055,1
25685,0
36682,1
7350,1
31904,1
23847,1
20048,1
64048,0
62216,1
24900,1
1366,1
34125,1
70806,1
15304,1
19742,0
55964,1
40570,1
21978,1
39511,0
23191,1
38443,1
14669,1
73960,0
7175,1
37518,1
32159,1
62469,1
5603,1
24149,0
70016,1
31711,1
73056,1
35231,1
4182,1
9044,1
63748,1
29920,1
12415,1
56752,0
20062,1
45767,0
54060,1
34502,1
12880,1
48025,1
30738,1
71547,1
69801,1
76177,1
35832,1
71613,1
27505,1
20352,0
62127,1
51311,1
44962,0
32839,1
28939,1
72788,1
16534,1
39452,1
32446,0
45877,0
6459,0
30305,1
69247,0
27695,1
58202,0
16018,0
62914,1
12986,1
64844,1
48687,1
25883,0
1464,1
38395,1
23364,1
45431,0
24203,0
17108,1
58628,1
41963,1
2735,1
28137,0
44964,0
566,1
70658,1
49537,0
33752,1
71692,1
4531,1
31544,1
40216,0
17761,1
40713,1
9235,1
15020,1
75226,1
18131,1
12187,1
52215,1
26833,1
7586,0
41877,1
623,1
15367,0
12474,0
75423,1
17962,1
54647,1
76542,1
283,1
52420,0
142,1
44235,0
42560,1
14539,1
5991,0
34467,1
56499,1
14067,1
804,0
1765,1
18670,1
39055,0
9773,0
28518,1
5729,1
4218,1
70371,1
19245,1
55866,1
3221,1
49270,0
30055,0
78,1
47776,1
46012,1
24770,1
71181,1
22946,1
59652,1
31640,1
44077,1
25567,1
9877,1
33819,1
68025,1
7031,1
75744,0
59187,0
15474,0
14904,1
12422,0
40749,1
7449,1
46033,1
13791,0
7495,1
40560,1
76482,1
71432,1
22907,1
72584,1
68863,1
74745,1
29650,1
9601,1
50142,1
4505,1
69666,1
66183,1
46506,0
26176,0
7126,0
63760,1
43707,0
34107,1
3931,1
30318,1
51301,1
12386,1
2133,1
46178,0
51200,0
67230,0
43544,1
53440,1
46174,0
54470,1
28642,1
22903,1
47239,1
66049,0
58896,0
25677,1
33652,1
50120,1
43512,1
3434,1
4662,1
7362,1
26546,1
66111,1
54739,1
36359,1
38583,1
39912,1
40410,0
44909,1
75931,1
40339,1
13728,1
59564,1
6708,1
5472,0
40997,1
47005,1
18583,1
70685,1
8370,0
3219,1
69800,1
42053,1
4029,0
37295,1
10251,1
42695,1
31420,0
41906,0
75873,1
42444,0
53698,0
21897,0
48474,1
29326,0
51518,1
42303,1
61468,1
5831,1
59273,0
15214,1
55691,1
63968,1
48108,0
24249,0
44399,0
31859,1
57597,0
27815,1
48383,1
52384,1
67257,1
71925,1
21163,1
50203,1
73327,1
42140,1
57024,1
9015,1
65858,1
61640,1
20958,1
45745,1
29182,0
40549,1
29786,1
2687,0
4315,1
16697,1
51664,1
49839,0
45392,1
52273,1
75139,1
37913,0
26995,1
31670,1
40805,1
3406,1
68190,1
58814,1
65860,1
61445,1
15711,0
47261,1
57607,0
19533,0
38761,1
16051,1
31675,1
45068,1
19939,1
25070,0
22111,0
36093,1
38617,0
6082,1
65654,1
21522,0
58508,0
12684,1
4518,1
9398,1
13852,1
11511,1
28759,1
2186,1
50006,0
38903,1
3079,1
8973,1
60300,1
20766,1
1009,1
7102,1
57286,1
59378,1
11644,1
35845,1
24989,1
67247,0
8540,0
1487,1
49638,1
55794,1
39796,1
75385,1
28450,1
30165,0
24139,1
60350,1
69619,1
66971,1
56867,1
61039,1
10814,1
26332,1
7183,1
62220,1
57422,1
50921,1
66553,1
61325,0
70655,1
14115,1
42437,1
26791,1
30940,1
48636,1
49263,0
2820,1
7272,1
15249,1
29779,1
50584,1
25328,1
52950,1
57617,0
76343,1
11418,0
23961,1
67705,0
75016,1
75181,1
8045,1
23344,1
54590,1
41454,1
46605,1
15692,0
60914,0
179,1
6244,1
29645,1
71272,1
50561,1
23584,1
44466,0
11899,0
23984,1
11072,0
10456,0
70708,1
20252,0
26795,1
64969,0
73152,1
70807,1
68495,0
61093,0
11469,0
73550,1
4654,1
19127,0
13289,1
27320,1
11860,0
31345,1
7865,1
33109,1
21132,1
65365,0
55973,1
10242,1
38947,1
19550,0
35729,1
33907,0
28193,0
55094,1
31244,1
45818,0
27239,1
6669,0
19990,1
52803,1
10606,0
61619,1
33767,1
24636,0
74227,0
15610,1
7098,1
65929,1
22530,1
45554,0
63976,1
76268,0
50687,1
71494,1
37470,1
11500,0
40629,1
24819,1
31557,1
18660,1
47190,1
45774,0
15107,1
59519,0
14971,1
52606,0
33631,1
51933,1
8976,1
2445,0
60625,1
60528,1
29569,0
39299,1
71673,1
62394,1
10436,0
74636,1
75851,1
40990,1
35376,1
7289,1
13816,0
41919,1
47538,1
44620,1
32382,0
10122,1
52697,1
63338,1
57833,0
45681,1
62807,0
13909,1
17493,1
17840,1
49734,0
58500,0
27187,1
22423,1
41896,1
36712,1
47593,1
30517,1
47566,1
51440,1
70557,1
21507,0
14720,1
42075,1
67962,1
40095,0
24023,1
42908,1
57538,0
33404,1
48317,1
46673,1
8015,0
41213,0
72670,1
4058,1
62402,1
50774,1
63357,1
9508,0
49532,0
22305,1
68265,0
22023,0
18863,1
46508,0
39086,0
15555,0
29273,0
32720,1
40980,1
10733,1
16797,1
63569,1
58630,1
62526,1
28128,0
43425,1
14985,1
1106,1
51949,1
25029,1
1209,1
62234,0
57721,0
52908,1
48851,1
62317,1
52989,1
43014,1
71717,1
46338,1
2725,1
11807,0
29166,1
26438,1
12230,0
41839,1
1311,1
69470,1
43089,1
20136,1
70041,1
40440,0
57107,1
39335,0
9320,1
63950,1
70907,1
4773,1
25768,1
40061,1
49793,0
20059,1
64933,0
27303,1
11810,0
67143,1
47711,0
43440,1
13501,0
53603,0
64834,1
11451,0
17461,1
23813,1
69369,0
69265,0
49911,1
38204,0
27008,1
20070,1
15507,0
50370,1
54600,0
40147,0
57734,0
28553,1
17146,1
24115,1
21135,1
66563,0
29896,1
52504,1
65022,1
30821,1
13356,0
4116,1
36898,1
5708,1
9242,0
14019,1
59367,0
64500,1
2609,0
38201,1
10601,1
27088,1
45189,1
25638,0
38504,1
16301,1
21755,0
15879,0
3163,1
35461,1
25928,0
73015,1
23717,0
54467,0
44099,1
14711,0
26922,1
67647,0
69260,0
43410,1
48662,1
51768,1
69759,1
50757,1
1274,1
2401,0
55143,1
36125,1
31483,0
53167,1
807,0
30701,1
22425,1
7950,0
44455,0
48272,1
43959,0
37272,1
2004,0
55679,1
12263,0
25011,1
64650,0
61604,1
66271,1
73199,1
50894,1
10163,1
62316,1
59849,1
54368,0
7218,1
31590,1
15381,0
40651,1
43885,1
14103,1
21597,0
35775,1
20749,1
1122,1
54557,1
32247,1
14326,1
35105,1
35822,1
49636,1
65013,1
15505,1
29364,0
66959,1
20261,0
53882,0
33834,1
8037,0
32184,1
4165,1
30606,0
44978,0
68097,1
21351,1
75435,1
6814,1
26559,1
7097,1
40978,1
30613,0
69027,1
9733,0
21276,0
58587,0
3305,1
23516,1
41339,1
14812,1
34292,1
21,1
762,1
75752,0
59424,0
5680,1
26985,1
65153,1
73942,0
63391,1
28358,0
66268,1
25292,1
43435,1
1972,0
49941,1
64279,1
62429,1
31807,1
2030,1
76310,1
810,1
18998,1
65718,0
11921,0
70891,1
62819,0
54244,1
42841,1
60157,1
44643,1
35209,1
39812,1
65124,1
32660,0
67794,1
55227,1
70289,0
37751,1
71908,1
70921,1
21266,0
69772,1
49009,0
67660,0
45301,1
16416,0
75682,1
66969,1
33587,1
51519,1
34538,1
36611,1
20330,1
217,1
43828,1
68201,1
52362,1
62030,1
3286,1
18350,0
36396,1
74454,1
5990,0
34403,1
43419,1
41875,1
51054,1
30640,0
65442,1
44922,1
47250,1
54342,0
22667,1
6230,1
45234,1
18573,1
42888,1
33934,1
22506,1
60238,1
52867,1
54914,1
75936,1
30263,1
27710,1
67734,0
68952,1
11298,1
27427,0
31294,1
40594,1
8606,1
60880,0
17151,1
8435,0
59112,0
29247,0
28021,0
1156,1
18957,1
64003,0
37660,1
38763,1
54572,1
15794,0
34807,0
43212,0
47146,1
6925,1
49721,0
4982,1
4171,1
42798,1
49921,1
53840,0
19219,1
21757,1
70128,1
42989,1
13066,1
57752,0
30457,1
36714,1
5996,1
21286,1
26920,1
19621,0
51129,1
73490,1
21239,1
69931,0
61580,1
60049,1
3402,1
32962,1
10013,1
68248,0
10554,0
20083,1
14137,1
59578,1
69132,0
36875,1
61405,1
52942,1
613,1
32865,1
27779,1
57010,1
37683,1
68524,0
65478,1
8690,0
2830,1
55201,1
59122,1
73598,1
60269,1
2855,0
41677,1
11329,1
26901,1
27765,1
68865,1
63195,0
76557,1
44861,1
26636,1
21588,0
37769,1
47054,1
5876,1
13035,1
50456,1
29626,1
57011,1
12208,1
6181,1
42632,1
43505,1
34357,1
2538,0
60298,1
54915,1
11453,0
29322,0
61449,1
65919,0
56175,1
9960,1
37053,1
39466,1
16000,0
35066,1
67781,0
52270,0
61065,1
8944,1
60330,1
4119,1
58617,1
59124,1
53186,1
72695,1
52928,1
62042,1
65742,0
25065,0
43249,1
15306,1
63805,1
22645,1
25229,1
2789,0
14597,1
76516,1
3128,1
57460,1
33450,1
5251,1
41183,1
58837,1
5218,1
44960,0
28169,0
72224,0
58423,0
59715,1
64634,0
31497,1
989,1
33609,1
51447,1
70729,1
41829,1
2510,0
17366,1
17632,1
53427,1
31302,1
15716,1
633,1
74085,0
44365,0
60346,1
62641,1
47317,1
7191,1
14797,1
20717,1
71919,1
24666,1
36367,1
5074,1
54828,1
13330,0
59544,0
9186,1
39944,1
4457,1
20969,1
14109,1
69621,1
61697,1
53091,1
6017,1
27904,0
50401,0
28248,0
50439,1
6927,1
72073,1
71500,1
69113,1
41619,0
54674,0
11742,0
2410,1
45011,1
67716,0
1497,1
35473,1
34767,1
70992,1
41685,0
69706,1
9592,0
21665,1
70364,1
59782,1
3489,1
13059,1
3316,1
20502,1
69869,1
66204,1
14714,0
8899,1
75162,1
32248,1
50118,1
24253,0
36082,0
67735,1
23463,1
45058,1
52621,1
25722,0
39904,1
54216,1
64100,1
73845,0
35528,0
34447,1
41734,1
30671,0
19038,1
40775,1
41710,1
39542,1
55093,1
24391,0
47505,1
30186,0
38550,1
41361,1
31124,1
30363,1
42251,1
29159,1
11203,1
36532,1
37215,1
71194,1
7703,1
66864,1
10542,0
35033,1
50149,1
18685,1
7250,1
8608,0
37977,0
28740,1
56114,1
76327,1
67817,0
63707,1
480,1
57964,0
65130,0
27919,0
27223,0
32304,0
65055,1
33356,1
52624,1
54533,1
70653,1
39690,0
26834,1
9068,1
43407,1
32650,0
38867,1
33047,1
33151,1
20421,1
52000,1
351,1
3252,1
45837,0
57691,0
5823,1
7457,1
51509,1
56419,1
53434,1
29582,1
53804,0
1853,1
24743,1
16432,0
37802,1
26216,0
38925,1
29019,0
52479,1
38781,1
55777,1
51456,1
62940,1
31534,1
43156,1
66407,1
18974,1
50234,1
14524,1
31136,0
43935,1
72917,1
39027,0
10444,0
12929,1
42339,1
45173,1
63078,0
71818,1
26976,1
69477,1
69066,1
1565,1
51124,1
40900,1
42790,1
74535,1
70315,0
52260,1
11385,0
37935,0
55277,1
73580,1
74048,0
34702,1
60074,1
22062,0
38511,1
47120,1
25213,1
53512,1
31330,1
74509,1
50180,1
317,0
68418,0
76293,0
7078,1
55693,1
38080,0
108,1
40353,1
48278,1
46107,1
37060,1
73645,1
68627,0
17337,1
34448,1
770,1
71941,1
67395,1
60891,0
64737,1
53369,1
5195,1
76129,1
27507,1
73620,1
37983,0
56213,1
63861,1
46709,1
68560,0
10054,1
27582,1
45883,0
23900,1
15645,1
8510,0
34788,0
9858,1
70003,1
536,1
48947,0
45789,0
74066,0
53604,0
13485,1
63949,1
48992,0
53834,0
71868,1
21131,1
27795,1
44984,0
55960,1
682,1
26151,1
33570,1
37600,1
23271,1
2734,0
67971,0
62895,1
61533,1
25067,0
71151,1
35964,0
40214,0
54960,1
17209,1
62079,1
63099,0
43568,1
67390,1
50033,1
15262,1
14581,1
53543,1
76317,0
37024,1
54876,1
76505,1
39382,1
24383,0
15780,0
47385,1
42670,1
69932,0
25848,0
23388,1
50399,0
51806,1
53529,1
25562,0
47171,1
49719,1
50423,1
53467,1
11015,1
12859,1
223,1
68064,1
58990,0
11489,0
74374,1
59525,1
75813,0
72604,1
14700,1
60842,0
30811,1
16502,1
26596,1
73721,1
66818,1
22047,0
13547,1
28406,1
29719,1
61312,0
8779,1
25831,1
13929,1
73709,1
56074,1
12181,1
13301,1
34004,1
63739,1
38195,0
38946,1
21176,1
57975,0
17770,1
26271,1
32176,1
69952,0
12250,0
22971,1
40852,0
26218,0
27118,1
3973,1
32428,0
7540,0
4826,1
73737,1
36164,1
37609,0
49837,0
75475,1
44631,1
30076,1
70577,1
38976,1
66378,0
20570,1
71114,1
70953,1
7667,0
71371,1
8578,1
34237,1
23380,1
47269,1
71085,1
6766,0
1277,1
59032,1
14350,1
45423,0
7524,1
59772,1
67590,0
46679,1
9243,1
61573,1
3378,1
18401,1
29302,0
19458,0
19223,1
51718,1
28960,1
38643,1
76580,1
53482,1
16180,1
22815,1
66051,0
38965,1
48019,1
61036,1
41663,0
18868,1
39323,0
47417,1
72277,1
40790,1
73904,0
65741,1
46625,1
4898,1
26666,1
35177,1
8040,0
47344,0
70979,1
9762,1
41764,1
71492,1
12477,0
19652,0
9588,0
70230,0
55070,1
4732,1
61296,1
41219,0
15744,0
42537,1
52264,1
42795,1
39295,0
51405,1
37392,1
51393,1
61507,1
65291,1
22022,1
66106,1
35672,1
68799,0
14474,1
52864,0
47919,1
23892,1
45245,1
16674,1
26268,1
15966,0
42389,1
67558,0
48677,1
53385,1
15934,0
10613,1
52978,1
21736,1
11970,0
7284,1
66747,1
43044,1
17506,1
30188,0
32360,0
57163,1
53718,1
45905,0
70602,1
32562,0
45943,0
65352,1
2276,1
73525,1
74676,1
18289,1
33603,1
17641,1
69650,1
19292,0
47124,1
70440,1
34933,1
60405,1
7800,1
16823,1
850,1
49623,0
41475,1
3639,1
67784,1
57573,0
72047,1
30900,1
12030,0
38717,1
42062,1
14889,1
58890,0
7028,1
45238,1
27089,1
47804,1
34176,1
49579,0
2022,1
21960,1
2723,1
27891,0
71608,1
56208,1
62578,1
71131,1
46460,1
39704,0
20928,1
74493,1
17185,1
31392,0
29551,0
14841,1
38229,0
73368,1
17035,1
45322,1
31464,0
61725,1
68198,1
42475,1
45701,1
69791,1
53481,1
48397,1
4707,1
37868,0
48545,1
63697,1
5553,0
18505,1
66839,1
2856,1
65895,1
71936,1
37395,1
60026,1
72845,1
73120,1
44982,0
75621,1
76039,1
9757,1
63854,1
15371,1
26247,0
1596,1
53913,1
8343,0
60934,0
23473,1
35335,1
34005,1
3604,1
45928,0
66465,1
55647,1
27911,0
44983,0
76215,1
18794,1
52431,1
5374,1
17488,1
37093,1
861,1
56008,1
34793,1
37101,0
7503,1
29311,1
67866,1
54995,1
53931,1
6124,1
4202,1
63177,1
70375,1
39788,0
26383,1
59480,1
7516,1
45455,0
8336,0
13874,1
25808,1
18827,1
18453,1
465,1
45586,0
23361,1
50635,1
27109,1
7751,1
56925,1
51010,1
53204,1
1770,1
1508,1
53397,1
69505,1
59759,1
50125,1
35551,0
45862,1
40825,1
35948,1
67875,0
32944,1
74410,1
50679,1
71507,1
10877,1
6113,1
67815,1
50545,1
63588,1
23299,1
5401,0
9270,0
68101,1
13142,1
69243,0
60467,1
16714,1
49715,1
60299,1
5613,1
8488,0
45163,1
29065,1
57989,0
35684,1
15135,1
1752,0
66547,1
24258,0
24964,1
4643,1
21070,1
54396,1
22238,1
27205,1
41179,1
13996,1
16578,1
9894,1
12736,1
32703,1
59639,1
35274,1
37998,1
13011,1
53152,1
73409,1
67801,1
33714,1
64828,1
72032,1
22764,1
44026,1
59584,1
34468,1
70399,1
76553,1
1444,1
28954,0
3067,1
62512,1
56108,1
59545,1
51304,1
3701,1
44103,1
57743,0
27162,1
16366,0
5790,1
9867,1
66937,1
40373,1
6534,0
48134,1
6969,1
34412,1
73042,1
62644,1
22137,1
62426,1
55164,1
38442,1
39822,1
57750,0
21124,1
71662,1
36774,0
33614,1
9672,0
26153,0
61447,1
31789,1
3379,1
69820,1
76460,1
37378,1
39078,0
5140,1
2418,0
19938,1
23738,0
32965,1
59178,0
17134,1
71524,1
10524,0
35961,1
75693,1
13712,0
20847,1
56783,1
73002,1
17150,1
48652,1
73810,0
59926,0
25814,0
5536,0
39999,1
3958,1
62055,1
27739,1
61919,1
10364,0
47410,1
46608,1
71115,1
23203,1
70441,1
7852,0
47001,1
61047,1
72964,1
28435,1
67630,1
62279,1
22249,1
74614,1
49283,0
72773,1
69834,1
62272,1
59692,1
49448,0
815,1
12034,1
51775,1
26406,1
57817,0
41239,1
72431,1
12645,1
25148,1
45945,0
68813,0
1653,1
22905,1
44287,0
39924,1
3674,1
36358,1
48839,1
17181,1
70454,1
19722,0
21335,1
3939,1
11178,1
51353,1
54987,1
55394,1
14368,1
35226,1
33911,0
58647,0
20515,1
66979,1
15440,0
15425,0
52099,1
33476,0
702,1
76597,1
13294,1
34824,1
76137,1
10229,1
76115,1
48938,0
70788,1
60878,0
67059,1
66645,1
9129,1
38083,0
30378,1
19524,0
72613,1
18389,1
52959,1
37765,1
49935,1
68102,1
26137,0
16213,1
64668,0
6646,1
59585,1
24387,0
35049,1
263,1
35632,0
30757,1
31032,1
20194,1
30404,1
32754,1
1562,1
32367,0
38552,1
49011,0
39940,1
3690,1
31994,1
16135,1
26005,1
73547,1
33985,1
44210,0
14286,1
34632,1
41364,1
47275,1
45387,1
50289,1
52706,1
21841,0
35155,1
72016,1
43076,1
73518,1
18776,1
857,1
27060,1
42659,1
70215,1
4962,1
34252,1
56564,1
52339,0
8596,0
4303,1
64314,1
60788,0
47185,1
33507,1
4301,1
56312,1
49269,0
50580,1
48995,0
69344,0
24163,0
25194,1
38303,1
35378,1
5158,1
5653,1
64774,0
34506,1
50414,1
17291,1
9730,1
71845,1
63729,1
1232,1
74850,0
50748,1
31646,1
67405,1
32593,0
23231,1
32619,0
29229,0
57829,0
39936,1
74395,1
59930,1
17963,1
43366,1
29331,0
34255,1
5734,1
53895,1
6413,0
41467,1
69142,1
60623,1
2562,0
69436,0
28339,0
72572,1
15153,1
3341,1
56695,1
66285,1
49825,0
27148,1
53927,1
28944,1
62626,1
24352,0
43636,0
65422,1
27947,0
41593,0
16581,1
20440,0
6537,0
74994,1
10990,0
37629,1
30909,1
46084,1
9258,1
52759,1
36096,1
39342,0
18885,1
67413,1
61214,1
58372,0
14540,1
18086,1
41959,1
71624,1
40070,1
4064,1
38633,1
24786,1
1704,0
40050,1
19820,0
36453,1
40048,1
38641,1
54954,1
62367,1
51236,1
36070,1
21001,1
71067,1
51554,1
23182,1
42375,1
52434,1
25815,1
44486,0
66863,1
18981,1
40599,1
21289,0
16641,1
48512,1
47326,1
36470,1
5046,1
4979,1
15712,1
42334,1
73715,1
24468,0
18044,1
41686,0
5264,0
38920,1
18238,1
76118,1
3130,1
11623,1
45296,1
74854,0
71780,1
52701,1
21835,0
58525,0
2136,1
71219,1
73265,1
15650,1
33429,1
67080,1
53547,1
14958,1
51680,1
32770,1
33189,1
44089,1
59037,1
9614,0
21958,0
7381,1
70748,1
38050,0
74768,0
43929,1
7474,1
10135,1
76083,1
41806,1
48264,1
69961,0
56212,1
7109,1
23339,1
75395,1
60536,1
699,1
17498,1
33713,1
54248,1
67726,0
51125,1
25691,1
11378,0
53500,1
21940,0
63219,1
7305,1
10959,1
44889,1
50237,1
59728,1
20937,1
47905,1
10626,1
39544,0
42997,1
30578,0
69060,1
41338,0
63235,1
3210,0
6129,1
40226,0
3843,1
53869,0
60364,1
53254,1
13045,1
53206,1
8931,1
72102,1
49072,1
3391,1
28839,1
9014,1
36293,1
40942,1
45997,0
39359,0
46310,1
54963,1
74043,0
64391,1
5792,1
41913,1
38136,0
959,1
72961,1
59579,1
11989,0
49827,0
1940,1
76151,1
70120,1
73760,1
5405,1
18511,1
16871,1
33231,1
51541,1
39837,1
23441,1
36813,1
35871,1
13546,0
37250,1
41272,0
36213,1
1841,1
61644,1
27907,0
32123,1
58063,0
275,1
1959,1
58652,1
45597,1
9584,0
61815,0
11044,1
5035,1
41807,1
13205,1
8191,0
28282,0
60649,1
56059,1
6067,1
15192,1
21828,0
54953,1
59999,1
65712,1
63794,1
71839,1
31780,1
2333,1
60254,1
58364,0
60887,0
37057,1
14566,1
18738,0
29041,1
67063,1
37529,1
68978,1
53018,1
24598,0
60044,1
59939,1
65459,1
56727,0
54141,1
31003,1
51963,1
25910,0
51089,1
46241,1
49936,1
50754,1
36876,1
28585,1
34241,1
63410,1
72680,1
43538,1
37694,1
12280,0
17432,1
9403,1
331,1
50959,1
19835,1
68925,0
18512,1
1192,0
1088,1
11836,0
40174,0
1183,1
67003,1
44915,1
41878,1
75839,1
16166,1
15901,0
68389,0
28464,1
3548,1
9829,0
18410,1
46603,1
43385,1
49374,0
69391,0
9353,1
41000,1
5794,1
42385,1
15599,1
833,1
45675,1
36732,1
65469,1
34099,1
17075,1
53,1
20925,1
49345,0
13544,1
27840,1
7621,0
27662,1
1703,0
60052,1
60617,1
15737,0
63877,1
66743,1
40195,0
35625,1
1727,0
63026,1
19801,1
50453,1
47839,1
33656,1
27440,0
18809,1
56148,1
71599,1
23630,1
52276,0
52444,1
59657,1
25320,1
204,1
59781,1
67774,0
42096,1
47742,0
376,1
15271,1
60728,0
34177,1
68657,0
73722,1
59306,0
14125,1
11662,1
69013,1
54461,1
